Ticker,Date,Name,Sector,Industry,Country,Website,Market Cap,Enterprise Value,Float Shares,Shares Outstanding,P/E (trailing),P/E (forward),P/S,P/B,EV/EBITDA,EV/Revenue,Gross Margin (%),EBITDA Margin (%),Operating Margin (%),Profit Margin (%),ROE,ROA,Revenue (TTM),Revenue Growth (%),EPS (trailing),EPS (forward),Earnings Growth (%),Earnings Quarterly Growth (%),Total Cash,Total Debt,Debt to Equity,Current Ratio,Quick Ratio,Book Value,Free Cash Flow,Operating Cash Flow,Dividend Yield (%),Dividend Rate (%),5Y Avg Dividend Yield (%),Payout Ratio (%),Price,Target Price,Target High,Target Low,Analyst Rating,Analyst Rating Value,Beta,52W High,52W Low,50 Day Avg,200 Day Avg,Short Ratio,Short % of Float
PHM,2025-06-11,"PulteGroup, Inc.",Consumer Cyclical,Residential Construction,United States,https://www.pultegroup.com,20998737920.0,22000586752.0,198615316.0,200427008.0,7.15,7.76,1.17,1.71,5.71,1.23,0.286,0.2154,0.1732,0.1645,0.26,0.14,17890439168.0,-0.014,14.65,13.5,-0.171,-0.211,1239213056.0,2188933120.0,17.8,6.99,0.58,61.33,761504256.0,1575234944.0,0.0087,0.0088,0.0098,0.0593,104.77,123.58,165.0,98.0,buy,2.0,1.3,149.47,88.07,100.18,116.84,3.92,0.05
PKG,2025-06-11,Packaging Corporation of America,Consumer Cyclical,Packaging & Containers,United States,https://www.packagingcorp.com,17653176320.0,19581673472.0,87654818.0,89980000.0,20.46,17.45,2.06,3.89,11.09,2.29,0.2191,0.2067,0.1377,0.1009,0.2,0.09,8544799744.0,0.082,9.59,11.24,0.387,0.387,843100032.0,2802500096.0,62.29,3.28,1.99,50.39,388112512.0,1269900032.0,0.0254,0.05,0.0289,0.523,196.19,201.35,245.0,147.0,buy,2.18,0.86,250.82,172.72,189.25,212.58,2.23,0.03
PLD,2025-06-11,"Prologis, Inc.",Real Estate,REIT - Industrial,United States,https://www.prologis.com,101849161728.0,138495524864.0,924956637.0,927926016.0,27.24,31.18,11.66,1.91,22.36,15.86,0.7626,0.7092,0.3996,0.4281,0.07,0.02,8733704192.0,0.088,4.03,3.52,0.01,0.012,671134976.0,32895868928.0,56.64,0.62,0.32,57.55,4307161088.0,5017502208.0,0.0371,0.0404,0.0255,0.9701,109.76,117.15,150.0,95.0,buy,2.12,1.27,132.57,85.35,104.65,114.35,2.5,0.02
PLTR,2025-06-11,Palantir Technologies Inc.,Technology,Software - Infrastructure,United States,https://www.palantir.com,324511203328.0,308328693760.0,2178529530.0,2262909952.0,597.87,292.57,104.31,59.81,708.25,98.98,0.8001,0.1398,0.1992,0.1832,0.12,0.04,3115023872.0,0.393,0.23,0.47,1.0,1.028,5430688768.0,244596000.0,4.43,6.49,6.36,2.3,931205248.0,1334548992.0,0.0,0.0,0.0,0.0,137.51,100.19,150.0,40.0,hold,3.12,2.64,139.2,21.23,111.06,76.93,0.45,0.02
PM,2025-06-11,Philip Morris International Inc.,Consumer Defensive,Tobacco,United States,https://www.pmi.com,282772963328.0,325828280320.0,1552579194.0,1556519936.0,28.93,25.23,7.37,-25.94,20.06,8.49,0.6568,0.4231,0.4102,0.198,,0.14,38385999872.0,0.058,6.28,7.2,0.247,0.252,4442999808.0,49633001472.0,,0.79,0.36,-7.0,8564250112.0,11626000384.0,0.0299,0.054000000000000006,0.051,0.8427,181.67,177.15,205.0,143.45,buy,1.94,0.54,183.94,98.93,168.57,140.83,2.07,0.01
PNC,2025-06-11,"The PNC Financial Services Group, Inc.",Financial Services,Banks - Regional,United States,https://www.pnc.com,70660136960.0,128969678848.0,392382695.0,395567008.0,12.57,11.9,3.36,1.4,,6.14,0.0,0.0,0.3528,0.2875,0.11,0.01,21009000448.0,0.049,14.21,15.01,0.132,0.114,10892999680.0,63096999936.0,,,,127.98,,5613000192.0,0.0358,0.064,0.0354,0.4488,178.63,195.35,235.0,171.0,buy,2.04,1.07,216.26,145.12,166.71,184.83,2.41,0.01
PNR,2025-06-11,Pentair plc,Industrials,Specialty Industrial Machinery,United Kingdom,https://www.pentair.com,16526737408.0,18259318784.0,163444409.0,164527008.0,25.89,20.71,4.05,4.55,17.6,4.48,0.3966,0.2545,0.2248,0.1587,0.19,0.09,4076000000.0,-0.007,3.88,4.85,0.164,0.162,140600000.0,1953799936.0,53.77,1.89,1.12,22.08,658825024.0,835400000.0,0.01,0.01,0.0134,0.2429,100.45,105.97,118.0,84.0,buy,1.76,1.1,110.71,72.63,91.65,96.09,2.38,0.02
PNW,2025-06-11,Pinnacle West Capital Corporation,Utilities,Utilities - Regulated Electric,United States,https://www.pinnaclewest.com,10729194496.0,22935097344.0,118830670.0,119399000.0,17.72,19.2,2.06,1.59,11.34,4.41,0.4136,0.3887,0.0583,0.1128,0.09,0.03,5205483008.0,0.085,5.07,4.68,,,10047000.0,12132355072.0,177.22,0.5,0.19,56.44,-359840736.0,1664365056.0,0.04,0.0358,0.0438,0.703,89.86,95.37,109.0,80.0,buy,2.35,0.43,96.5,74.45,92.13,89.73,3.35,0.05
PODD,2025-06-11,Insulet Corporation,Healthcare,Medical Devices,United States,https://www.insulet.com,21260609536.0,21488601088.0,70061051.0,70374896.0,55.53,78.06,9.67,15.97,50.62,9.77,0.7039,0.193,0.1561,0.1829,0.38,0.07,2198899968.0,0.288,5.44,3.87,-0.316,-0.313,1283100032.0,1748600064.0,131.4,4.47,3.24,18.91,84250000.0,406500000.0,0.0,0.0,0.0,0.0,302.1,334.74,380.0,260.0,buy,1.58,1.38,329.33,173.0,283.37,261.01,1.99,0.04
POOL,2025-06-11,Pool Corporation,Industrials,Industrial Distribution,United States,https://www.poolcorp.com,11457325056.0,12791132160.0,34924923.0,37595200.0,27.78,25.33,2.18,9.27,20.24,2.43,0.2944,0.1201,0.0724,0.0777,0.32,0.1,5261668864.0,-0.044,10.97,12.03,-0.304,-0.321,71644000.0,1347078016.0,108.75,1.79,0.49,32.89,402759872.0,540968000.0,0.0168,0.05,0.0099,0.4494,304.76,321.99,375.0,280.0,buy,2.38,1.12,395.6,284.27,305.3,341.3,6.3,0.11
PPG,2025-06-11,"PPG Industries, Inc.",Basic Materials,Specialty Chemicals,United States,https://www.ppg.com,26015875072.0,32249079808.0,226262250.0,226975008.0,20.0,12.95,1.66,3.76,12.16,2.06,0.417,0.1691,0.133,0.0694,0.18,0.06,15680000000.0,-0.043,5.73,8.85,-0.034,-0.068,1903000064.0,7872999936.0,111.01,1.35,0.91,30.52,1066750016.0,1462000000.0,0.024,0.027200000000000002,0.0181,0.4761,114.62,126.51,166.0,105.0,buy,2.38,1.16,137.24,90.24,107.36,118.15,1.79,0.02
PPL,2025-06-11,PPL Corporation,Utilities,Utilities - Regulated Electric,United States,https://www.pplweb.com,25049958400.0,41959981056.0,737534034.0,739264000.0,25.48,18.52,2.89,1.75,12.73,4.84,0.4228,0.3804,0.274,0.1149,0.07,0.03,8661999616.0,0.087,1.33,1.83,0.343,0.349,312000000.0,17344000000.0,121.31,0.81,0.52,19.34,-481124992.0,2571000064.0,0.0321,0.0109,0.044,0.7799,33.88,37.47,40.0,33.0,buy,1.88,0.67,36.7,27.24,35.09,33.65,3.99,0.03
PRU,2025-06-11,"Prudential Financial, Inc.",Financial Services,Insurance - Life,United States,https://www.prudential.com,37630947328.0,49549860864.0,352711440.0,354007008.0,16.74,7.24,0.62,1.26,17.56,0.82,0.2579,0.0467,0.0683,0.038,0.08,0.0,60366000128.0,-0.427,6.35,14.69,-0.372,-0.379,38057000960.0,47712002048.0,148.07,1.0,0.88,84.41,-16394500096.0,775000000.0,0.051,0.054000000000000006,0.0489,0.8281,106.3,113.29,134.0,85.0,hold,2.81,1.05,130.55,90.38,103.35,114.96,3.69,0.02
PSA,2025-06-11,Public Storage,Real Estate,REIT - Industrial,United States,https://www.publicstorage.com,53381902336.0,66926112768.0,157389985.0,175431008.0,30.07,28.63,11.27,10.23,20.02,14.12,0.7289,0.7056,0.4547,0.4159,0.2,0.07,4738937856.0,0.02,10.12,10.63,-0.215,-0.199,287176992.0,9424558080.0,97.46,0.55,0.55,29.73,2434415872.0,3167731968.0,0.0397,0.12,0.0331,1.1905,304.29,332.83,380.0,287.0,buy,2.05,0.88,369.99,256.6,296.82,316.16,3.67,0.02
PSX,2025-06-11,Phillips 66,Energy,Oil & Gas Refining & Marketing,United States,https://www.phillips66.com,48798728192.0,66773970944.0,406102364.0,407436992.0,26.44,12.62,0.35,1.79,20.36,0.48,0.091,0.0238,-0.0048,0.0135,0.07,0.01,137772007424.0,-0.15,4.53,9.49,-0.318,-0.349,1488999936.0,18802999296.0,66.32,1.23,0.79,66.91,1671624960.0,4614000128.0,0.0413,0.048,0.0419,1.036,119.77,131.12,156.0,110.0,buy,2.1,1.0,150.12,91.01,109.76,122.2,1.95,0.02
PTC,2025-06-11,PTC Inc.,Technology,Software - Application,United States,https://www.ptc.com,20603467776.0,21833816064.0,119459664.0,119948000.0,46.93,24.54,8.77,6.08,29.51,9.3,0.8113,0.3153,0.3587,0.1877,0.14,0.06,2346680064.0,0.055,3.66,7.0,0.421,0.421,235168992.0,1567497984.0,46.29,0.99,0.83,28.24,804437248.0,831651008.0,0.0,0.0,0.0,0.0,171.77,185.62,240.0,160.0,buy,1.85,1.18,203.09,133.38,158.9,174.78,3.7,0.04
PWR,2025-06-11,"Quanta Services, Inc.",Industrials,Engineering & Construction,United States,https://www.quantaservices.com,52369825792.0,55928688640.0,146448488.0,148199008.0,58.22,34.78,2.11,7.03,25.73,2.25,0.1496,0.0874,0.037,0.0374,0.14,0.05,24874309632.0,0.239,6.07,10.16,0.215,0.219,520560992.0,4747752960.0,63.54,1.31,1.18,50.29,1378591872.0,2086439040.0,0.0011,0.004,0.002,0.0613,353.38,348.28,432.0,210.0,buy,1.83,1.07,365.88,227.08,307.83,302.28,3.57,0.04
PYPL,2025-06-11,"PayPal Holdings, Inc.",Financial Services,Credit Services,United States,https://www.paypal.com,72832991232.0,74871554048.0,969459625.0,972532992.0,16.57,15.31,2.29,3.62,11.75,2.35,0.414,0.1998,0.2014,0.1426,0.22,0.04,31889000448.0,0.012,4.52,4.89,0.554,0.449,11210999808.0,13376000000.0,66.04,1.3,0.27,20.69,1741874944.0,6693000192.0,0.0,0.0,0.0,0.0,74.89,81.74,120.0,49.0,buy,2.33,1.45,93.66,55.85,67.39,76.67,2.86,0.03
QCOM,2025-06-11,QUALCOMM Incorporated,Technology,Semiconductors,United States,https://www.qualcomm.com,176854876160.0,175501737984.0,1095727140.0,1098000000.0,16.04,13.17,4.19,6.39,13.14,4.15,0.5568,0.3157,0.2842,0.2611,0.42,0.13,42285998080.0,0.169,10.04,12.23,0.22,0.209,13845999616.0,14622999552.0,52.74,2.73,1.84,25.21,8322874880.0,12839999488.0,0.0229,0.0356,0.0209,0.3469,161.07,172.42,245.0,140.0,buy,2.27,1.26,230.63,120.8,145.03,159.45,2.26,0.02
RCL,2025-06-11,Royal Caribbean Cruises Ltd.,Consumer Cyclical,Travel Services,United States,https://www.rclinvestor.com,73231589376.0,93154828288.0,257175819.0,271560000.0,22.27,18.87,4.37,9.2,15.68,5.56,0.4957,0.3546,0.2373,0.1938,0.49,0.07,16755999744.0,0.073,12.11,14.29,1.001,1.028,386000000.0,20118999040.0,247.1,0.18,0.08,29.31,1198875008.0,5564000256.0,0.0109,0.03,0.0252,0.1383,269.67,270.09,330.0,200.0,buy,1.68,2.15,279.89,130.08,227.05,220.01,5.87,0.05
REG,2025-06-11,Regency Centers Corporation,Real Estate,REIT - Retail,United States,https://www.regencycenters.com,13152508928.0,18360219648.0,162482620.0,181526000.0,33.97,34.3,8.63,2.01,19.19,12.06,0.7109,0.6282,0.406,0.2628,0.06,0.03,1522884992.0,0.052,2.12,2.1,0.007,-0.002,85297000.0,4886515200.0,71.06,0.7,0.57,35.76,638198656.0,783470976.0,0.0391,0.0282,0.0414,1.3033,72.02,79.16,84.0,75.0,buy,1.75,1.02,78.18,60.33,71.67,72.61,6.04,0.05
REGN,2025-06-11,"Regeneron Pharmaceuticals, Inc.",Healthcare,Biotechnology,United States,https://www.regeneron.com,56369065984.0,49674457088.0,99754569.0,106148000.0,13.12,11.52,4.01,1.88,11.11,3.53,0.488,0.3174,0.1994,0.3194,0.16,0.07,14085699584.0,-0.037,39.79,45.31,0.159,0.12,8349400064.0,2704800000.0,9.2,4.93,3.9,277.5,2082887552.0,3953100032.0,0.0068,0.0352,0.0,0.0224,522.1,727.21,940.0,504.0,buy,1.77,0.31,1211.2,476.49,569.85,767.98,1.81,0.03
RF,2025-06-11,Regions Financial Corporation,Financial Services,Banks - Regional,United States,https://www.regions.com/personal-banking,20095580160.0,,894687204.0,898929984.0,10.65,9.89,3.02,1.2,,,0.0,0.0,0.4698,0.3025,0.11,0.01,6661000192.0,0.156,2.1,2.26,,0.228,,,,,,18.7,,2268000000.0,0.0453,0.01,0.0393,0.4783,22.36,24.09,31.0,22.0,buy,2.33,0.98,27.96,17.74,20.84,23.06,7.71,0.07
RJF,2025-06-11,"Raymond James Financial, Inc.",Financial Services,Asset Management,United States,https://www.raymondjames.com,29893029888.0,18948706304.0,177776011.0,201755008.0,14.29,13.3,2.2,2.48,,1.4,0.9327,0.0,0.2038,0.1614,0.19,0.03,13566999552.0,0.107,10.37,11.14,0.063,0.04,15239999488.0,4461000192.0,36.48,6.22,6.18,59.73,,2168000000.0,0.0136,0.02,0.0139,0.183,148.16,155.08,175.0,136.0,hold,2.57,1.04,174.32,104.24,141.37,145.71,8.34,0.05
RL,2025-06-11,Ralph Lauren Corporation,Consumer Cyclical,Apparel Manufacturing,United States,https://www.ralphlauren.com,16310047744.0,16750673920.0,37440575.0,38442500.0,23.51,20.77,2.3,6.42,14.66,2.37,0.6855,0.1615,0.0885,0.1049,0.29,0.08,7079000064.0,0.083,11.5,13.02,0.484,0.422,2083000064.0,2668100096.0,103.08,1.78,1.26,42.09,816062528.0,1235100032.0,0.0135,0.0365,0.0223,0.2842,270.38,308.83,384.0,175.0,buy,1.84,1.53,289.33,155.96,241.22,225.95,2.28,0.06
RMD,2025-06-11,ResMed Inc.,Healthcare,Medical Instruments & Supplies,United States,https://www.resmed.co.in,37000593408.0,36941807616.0,145702180.0,146627008.0,28.13,24.52,7.37,6.67,20.93,7.36,0.5937,0.3514,0.33,0.2615,0.26,0.14,5021529088.0,0.079,8.97,10.29,0.216,0.215,944841984.0,839772032.0,15.14,3.41,2.06,37.83,1202870656.0,1652935936.0,0.0084,0.0212,0.0083,0.2323,252.34,264.49,295.0,200.0,none,,0.77,263.05,179.42,234.33,237.41,11.43,0.08
ROK,2025-06-11,"Rockwell Automation, Inc.",Industrials,Specialty Industrial Machinery,United States,https://www.rockwellautomation.com,36717236224.0,40460652544.0,112353524.0,112716000.0,40.87,28.57,4.61,10.68,25.63,5.08,0.3927,0.1981,0.1704,0.1139,0.24,0.07,7968200192.0,-0.059,7.97,11.4,-0.039,-0.053,456000000.0,4092999936.0,113.54,1.05,0.64,30.51,1083287552.0,1273799936.0,0.0162,0.0524,0.0169,0.6448,325.75,316.56,371.0,229.0,buy,2.24,1.37,328.9,215.0,274.09,276.25,1.73,0.02
ROL,2025-06-11,"Rollins, Inc.",Consumer Cyclical,Personal Services,United States,https://www.rollins.com,27590897664.0,28271699968.0,294224017.0,484646016.0,57.51,50.83,7.97,20.35,36.13,8.16,0.527,0.226,0.1734,0.1378,0.38,0.15,3462863104.0,0.099,0.99,1.12,0.144,0.115,201176992.0,911033024.0,67.2,0.87,0.68,2.8,492010496.0,627112000.0,0.0116,0.0066,0.0105,0.6364,56.93,54.56,65.0,43.11,buy,2.42,0.77,58.65,45.34,55.93,51.24,3.53,0.02
ROP,2025-06-11,"Roper Technologies, Inc.",Technology,Software - Application,United States,https://www.ropertech.com,61657161728.0,68601761792.0,107013300.0,107515000.0,41.41,28.65,8.51,3.21,23.88,9.47,0.6892,0.3968,0.2793,0.2069,0.08,0.04,7241299968.0,0.12,13.85,20.02,-0.136,-0.133,372800000.0,7456399872.0,38.79,0.46,0.36,178.8,2161250048.0,2390400000.0,0.0058,0.033,0.0053,0.2217,573.48,630.92,714.0,540.0,buy,1.89,1.04,595.17,499.47,565.54,557.05,2.55,0.01
ROST,2025-06-11,"Ross Stores, Inc.",Consumer Cyclical,Apparel Retail,United States,https://www.rossstores.com,45555015680.0,46741024768.0,317310615.0,328833984.0,22.24,20.71,2.14,8.07,15.3,2.2,0.3271,0.1437,0.1217,0.098,0.4,0.11,21256122368.0,0.026,6.23,6.69,0.007,-0.018,3783412992.0,5015669248.0,89.95,1.55,0.89,17.16,1142341504.0,2397782016.0,0.0114,0.016200000000000003,0.0096,0.2382,138.54,150.56,175.0,124.24,buy,1.86,1.16,163.6,122.36,140.99,144.17,1.47,0.02
RSG,2025-06-11,"Republic Services, Inc.",Industrials,Waste Management,United States,https://www.republicservices.com,77729718272.0,90945134592.0,311875144.0,312496992.0,37.69,36.53,4.8,6.65,18.05,5.62,0.4314,0.3114,0.201,0.1288,0.19,0.06,16179000320.0,0.038,6.6,6.81,0.097,0.09,83000000.0,13530000384.0,115.99,0.66,0.59,37.38,1919374976.0,4150000128.0,0.0093,0.0232,0.0136,0.3431,248.74,259.01,290.0,180.0,buy,2.12,0.64,258.75,185.07,246.75,221.6,2.18,0.01
RTX,2025-06-11,RTX Corporation,Industrials,Aerospace & Defense,United States,https://www.rtx.com,186338295808.0,224673316864.0,1221302217.0,1335949952.0,41.64,22.83,2.28,3.03,16.79,2.75,0.1953,0.1637,0.1182,0.0563,0.08,0.03,81738997760.0,0.052,3.35,6.11,-0.109,-0.102,5157000192.0,42945998848.0,67.8,1.01,0.6,46.05,5729124864.0,8121999872.0,0.0193,0.027200000000000002,0.025,0.739,139.48,141.37,160.0,114.0,buy,1.83,0.62,141.12,99.07,130.3,124.8,2.22,0.01
RVTY,2025-06-11,"Revvity, Inc.",Healthcare,Diagnostics & Research,United States,https://www.revvity.com,11409816576.0,13532699648.0,117227270.0,117870000.0,38.57,18.76,4.12,1.51,16.2,4.89,0.5625,0.3016,0.1221,0.1035,0.04,0.02,2769868032.0,0.023,2.51,5.16,0.688,0.624,1137619968.0,3325364992.0,43.54,3.58,2.71,63.96,742646848.0,608891008.0,0.003,0.0028000000000000004,0.0022,0.1157,96.8,124.83,169.11,100.0,buy,1.84,0.97,129.5,87.7,94.0,111.64,4.55,0.07
SBAC,2025-06-11,SBA Communications Corporation,Real Estate,REIT - Specialty,United States,https://www.sbasite.com,24280420352.0,38368579584.0,106639436.0,107445000.0,29.73,24.64,9.04,-4.91,21.45,14.28,0.7679,0.666,0.5539,0.3037,,0.09,2686020096.0,0.01,7.6,9.17,0.437,0.428,636446976.0,14641131520.0,,0.65,0.59,-46.01,455928512.0,1341587968.0,0.0197,0.0444,0.0113,0.5357,225.98,254.94,280.0,225.0,buy,2.11,0.78,252.64,187.06,228.32,222.7,3.34,0.03
SBUX,2025-06-11,Starbucks Corporation,Consumer Cyclical,Restaurants,United States,https://www.starbucks.com,107526168576.0,126928453632.0,1134331752.0,1136400000.0,34.16,25.44,2.96,-14.1,20.95,3.49,0.2503,0.1667,0.0751,0.0861,,0.09,36347301888.0,0.023,2.77,3.72,-0.503,-0.503,3011599872.0,26031900672.0,,0.64,0.4,-6.71,1848912512.0,5569699840.0,0.0269,0.024399999999999998,0.0211,0.8582,94.62,91.29,125.0,69.0,buy,2.35,0.99,117.46,71.55,85.34,95.69,3.05,0.03
SCHW,2025-06-11,The Charles Schwab Corporation,Financial Services,Capital Markets,United States,https://www.schwab.com,161819721728.0,147651969024.0,1711368064.0,1816969984.0,26.99,23.44,7.91,4.01,,7.22,0.9705,0.0,0.4385,0.3171,0.14,0.01,20465000448.0,0.181,3.3,3.8,0.454,0.402,76483002368.0,54559997952.0,110.2,0.54,0.54,22.2,,10378000384.0,0.0122,0.0108,0.0133,0.3091,89.06,92.21,113.0,70.0,buy,1.76,0.93,89.85,61.01,82.21,76.29,2.22,0.01
SHW,2025-06-11,The Sherwin-Williams Company,Basic Materials,Specialty Chemicals,United States,https://www.sherwin-williams.com,90339147776.0,103394263040.0,230956870.0,250600992.0,33.75,28.21,3.92,21.77,23.32,4.49,0.4872,0.1925,0.1428,0.1163,0.7,0.1,23036899328.0,-0.011,10.68,12.78,0.015,-0.003,199800000.0,13628000256.0,329.97,0.77,0.39,16.56,1882837504.0,3151000064.0,0.0088,0.0316,0.0084,0.2774,360.49,377.49,420.0,258.0,buy,2.17,1.21,400.42,292.27,347.67,359.98,3.24,0.02
SJM,2025-06-11,The J. M. Smucker Company,Consumer Defensive,Packaged Foods,United States,https://www.jmsmucker.com,10104826880.0,17985892352.0,102570724.0,106417000.0,,9.02,1.15,1.46,8.13,2.05,0.3971,0.2517,0.2138,-0.0292,-0.04,0.06,8787999744.0,-0.019,-2.03,10.53,,,47200000.0,7986299904.0,115.62,0.6,0.21,64.91,670562496.0,1244600064.0,0.0386,0.0432,0.0315,0.8606,94.96,112.46,129.0,94.0,hold,2.55,0.33,125.42,93.93,113.66,113.13,5.01,0.06
SLB,2025-06-11,Schlumberger Limited,Energy,Oil & Gas Equipment & Services,United States,https://www.slb.com,47945572352.0,59748941824.0,1355292275.0,1350960000.0,11.56,9.67,1.33,2.47,7.27,1.66,0.205,0.2279,0.1576,0.1162,0.2,0.08,36072001536.0,-0.025,3.07,3.67,-0.216,-0.254,3935000064.0,14138000384.0,68.14,1.24,0.83,14.35,3030749952.0,6935000064.0,0.0334,0.011399999999999999,0.0225,0.3763,35.49,47.29,63.0,38.0,buy,1.57,1.03,50.94,31.11,34.78,39.9,5.1,0.05
SMCI,2025-06-11,"Super Micro Computer, Inc.",Technology,Computer Hardware,United States,https://www.supermicro.com,26281775104.0,25717917696.0,483583434.0,596817984.0,24.06,10.39,1.22,4.12,18.85,1.19,0.1127,0.0633,0.0319,0.0534,0.2,0.08,21569720320.0,0.195,1.83,4.24,-0.741,-0.73,2539582976.0,2647895040.0,41.51,6.66,3.64,10.69,-272670496.0,148096992.0,0.0,0.0,0.0,0.0,44.04,42.93,93.0,15.0,none,,1.4,101.4,17.25,36.86,38.23,1.67,0.26
SNA,2025-06-11,Snap-on Incorporated,Industrials,Tools & Accessories,United States,https://www.snapon.com,16875352064.0,16732615680.0,51033425.0,52291000.0,16.81,16.04,3.33,3.06,11.54,3.3,0.5205,0.286,0.2528,0.2014,0.2,0.11,5069700096.0,-0.03,19.2,20.12,-0.081,-0.087,1434700032.0,1301600000.0,23.48,4.14,3.02,105.58,811500032.0,1167299968.0,0.0267,0.08560000000000001,0.0246,0.4186,322.72,321.39,400.0,236.0,hold,2.82,0.77,373.9,252.98,320.48,326.35,8.62,0.06
SNPS,2025-06-11,"Synopsys, Inc.",Technology,Software - Infrastructure,United States,https://www.synopsys.com,78232174592.0,74741407744.0,154104292.0,155160992.0,57.43,33.91,12.57,7.89,50.78,12.01,0.8141,0.2366,0.2346,0.3477,0.16,0.05,6221316096.0,0.103,8.78,14.87,0.181,0.182,14263911424.0,10742250496.0,108.34,7.02,6.72,63.91,1938772352.0,1226139008.0,0.0,0.0,0.0,0.0,504.2,589.95,685.0,502.41,strong_buy,1.45,1.11,624.8,365.74,459.87,493.56,3.4,0.03
SO,2025-06-11,The Southern Company,Utilities,Utilities - Regulated Electric,United States,https://www.southerncompany.com,98103934976.0,169322610688.0,1095713937.0,1100189952.0,21.18,20.64,3.52,2.9,12.66,6.08,0.4969,0.4802,0.2782,0.1654,0.12,0.03,27853000704.0,0.17,4.21,4.32,0.175,0.182,2327000064.0,70119997440.0,188.38,0.86,0.48,30.79,407249984.0,9726999552.0,0.0334,0.0296,0.0388,0.6906,89.17,92.37,104.0,72.0,hold,2.58,0.37,94.45,76.96,89.8,87.99,3.72,0.02
SOLV,2025-06-11,Solventum Corporation,Healthcare,Medical Instruments & Supplies,United States,https://www.solventum.com,12965594112.0,20450125824.0,138339402.0,173012992.0,34.22,13.55,1.56,3.97,14.44,2.46,0.5494,0.1704,0.0773,0.0456,0.11,0.04,8307999744.0,0.027,2.19,5.53,-0.431,-0.422,534000000.0,7912999936.0,242.58,1.19,0.64,18.86,1045374976.0,772000000.0,0.0,0.0,0.0,0.0,74.94,82.16,88.0,71.0,hold,2.75,,85.92,47.16,70.03,70.9,3.44,0.03
SPG,2025-06-11,"Simon Property Group, Inc.",Real Estate,REIT - Retail,United States,https://www.simon.com,60696752128.0,77114990592.0,322201099.0,326416992.0,25.59,23.74,10.12,20.48,17.34,12.86,0.8237,0.7418,0.494,0.3425,0.67,0.06,5994220032.0,0.021,6.29,6.78,-0.435,-0.434,1380007936.0,25273774080.0,773.47,0.37,0.37,7.86,1983254400.0,3868770048.0,0.0524,0.084,0.0571,1.3137,160.94,182.78,220.0,159.0,buy,2.16,1.49,190.14,136.34,157.98,169.65,2.76,0.02
SPGI,2025-06-11,S&P Global Inc.,Financial Services,Financial Data & Stock Exchanges,United States,https://www.spglobal.com,158732992512.0,172529270784.0,306028327.0,306683008.0,40.79,30.79,10.94,4.76,24.15,11.9,0.6942,0.4929,0.4321,0.2726,0.11,0.06,14494000128.0,0.082,12.69,16.81,0.12,0.1,1468999936.0,12024999936.0,31.88,0.9,0.77,108.81,5187999744.0,5694000128.0,0.0075,0.0384,0.0081,0.2899,517.58,585.97,627.0,537.0,strong_buy,1.38,1.2,545.39,427.14,495.95,506.54,2.03,0.01
SRE,2025-06-11,Sempra,Utilities,Utilities - Diversified,United States,https://www.sempra.com,49467092992.0,93322387456.0,651205168.0,652169984.0,16.38,14.76,3.71,1.61,17.28,6.99,0.4125,0.4046,0.2583,0.2222,0.1,0.02,13347000320.0,0.045,4.63,5.14,0.103,0.129,1756000000.0,38085001216.0,99.69,0.57,0.44,47.17,-5204125184.0,4537999872.0,0.0345,0.0258,0.0315,0.5505,75.85,80.53,89.0,70.0,buy,2.22,0.66,95.77,61.9,73.99,80.66,1.75,0.01
STE,2025-06-11,STERIS plc,Healthcare,Medical Devices,United States,https://www.steris.com,23784947712.0,25884704768.0,97988658.0,98372304.0,39.25,24.25,4.36,3.6,17.68,4.74,0.4431,0.2682,0.1995,0.1126,0.09,0.06,5459514880.0,0.043,6.16,9.97,,,171700992.0,2202540032.0,33.29,1.96,1.19,67.18,1609312256.0,1148087040.0,0.0094,0.022799999999999997,0.0087,0.362,241.78,263.1,280.0,231.0,buy,2.2,0.94,252.79,200.98,231.07,225.21,1.14,0.01
STLD,2025-06-11,"Steel Dynamics, Inc.",Basic Materials,Steel,United States,https://www.steeldynamics.com,19456380928.0,22863323136.0,138767261.0,148454000.0,17.22,13.05,1.13,2.22,11.64,1.33,0.1341,0.1141,0.063,0.068,0.13,0.06,17215582208.0,-0.069,7.61,10.04,-0.608,-0.628,1206552960.0,4196079104.0,47.5,2.74,1.29,59.08,-482931744.0,1641889024.0,0.015,0.02,0.0172,0.247,131.06,147.22,155.0,138.0,buy,1.79,1.39,155.56,103.17,126.98,127.51,2.29,0.03
STT,2025-06-11,State Street Corporation,Financial Services,Asset Management,United States,https://www.statestreet.com,27976355840.0,-43519242240.0,269185775.0,285182016.0,11.02,10.5,2.14,1.22,,-3.33,0.0,0.0,0.2677,0.2192,0.11,0.01,13086000128.0,0.052,8.9,9.34,0.489,0.391,140095995904.0,64741998592.0,,,,80.14,,-9969999872.0,0.0308,0.0304,0.0309,0.3345,98.1,105.13,120.0,89.0,buy,2.31,1.46,103.0,70.2,90.27,92.68,2.03,0.01
